Starting training...
Epoch 1/1000, Train Loss: 0.2970, Validation Loss: 0.1474, Train Accuracy: 0.9898, Validation Accuracy: 0.9825
Epoch 2/1000, Train Loss: 0.0757, Validation Loss: 0.1360, Train Accuracy: 0.9898, Validation Accuracy: 0.9825
Epoch 3/1000, Train Loss: 0.0679, Validation Loss: 0.1288, Train Accuracy: 0.9898, Validation Accuracy: 0.9825
Epoch 4/1000, Train Loss: 0.0667, Validation Loss: 0.1313, Train Accuracy: 0.9898, Validation Accuracy: 0.9825
Epoch 5/1000, Train Loss: 0.0652, Validation Loss: 0.1297, Train Accuracy: 0.9898, Validation Accuracy: 0.9825
Epoch 6/1000, Train Loss: 0.0635, Validation Loss: 0.1297, Train Accuracy: 0.9898, Validation Accuracy: 0.9825
Epoch 7/1000, Train Loss: 0.0595, Validation Loss: 0.1317, Train Accuracy: 0.9898, Validation Accuracy: 0.9825
Epoch 8/1000, Train Loss: 0.0572, Validation Loss: 0.1336, Train Accuracy: 0.9898, Validation Accuracy: 0.9825
Epoch 9/1000, Train Loss: 0.0523, Validation Loss: 0.1307, Train Accuracy: 0.9898, Validation Accuracy: 0.9825
Epoch 10/1000, Train Loss: 0.0498, Validation Loss: 0.1250, Train Accuracy: 0.9898, Validation Accuracy: 0.9825
Epoch 11/1000, Train Loss: 0.0459, Validation Loss: 0.1305, Train Accuracy: 0.9898, Validation Accuracy: 0.9825
Epoch 12/1000, Train Loss: 0.0418, Validation Loss: 0.1284, Train Accuracy: 0.9952, Validation Accuracy: 0.9825
Epoch 13/1000, Train Loss: 0.0376, Validation Loss: 0.1297, Train Accuracy: 0.9945, Validation Accuracy: 0.9825
Epoch 14/1000, Train Loss: 0.0357, Validation Loss: 0.1327, Train Accuracy: 0.9956, Validation Accuracy: 0.9825
Epoch 15/1000, Train Loss: 0.0342, Validation Loss: 0.1325, Train Accuracy: 0.9956, Validation Accuracy: 0.9825
Epoch 16/1000, Train Loss: 0.0335, Validation Loss: 0.1273, Train Accuracy: 0.9956, Validation Accuracy: 0.9825
Epoch 17/1000, Train Loss: 0.0327, Validation Loss: 0.1284, Train Accuracy: 0.9956, Validation Accuracy: 0.9825
Epoch 18/1000, Train Loss: 0.0333, Validation Loss: 0.1229, Train Accuracy: 0.9956, Validation Accuracy: 0.9825
Epoch 19/1000, Train Loss: 0.0324, Validation Loss: 0.1315, Train Accuracy: 0.9956, Validation Accuracy: 0.9825
Epoch 20/1000, Train Loss: 0.0317, Validation Loss: 0.1281, Train Accuracy: 0.9956, Validation Accuracy: 0.9825
Epoch 21/1000, Train Loss: 0.0322, Validation Loss: 0.1322, Train Accuracy: 0.9956, Validation Accuracy: 0.9825
Epoch 22/1000, Train Loss: 0.0315, Validation Loss: 0.1208, Train Accuracy: 0.9955, Validation Accuracy: 0.9825
Epoch 23/1000, Train Loss: 0.0309, Validation Loss: 0.1330, Train Accuracy: 0.9956, Validation Accuracy: 0.9825
Epoch 24/1000, Train Loss: 0.0312, Validation Loss: 0.1214, Train Accuracy: 0.9956, Validation Accuracy: 0.9825
Epoch 25/1000, Train Loss: 0.0315, Validation Loss: 0.1185, Train Accuracy: 0.9956, Validation Accuracy: 0.9825
Epoch 26/1000, Train Loss: 0.0308, Validation Loss: 0.1259, Train Accuracy: 0.9956, Validation Accuracy: 0.9825
Epoch 27/1000, Train Loss: 0.0302, Validation Loss: 0.1291, Train Accuracy: 0.9956, Validation Accuracy: 0.9825
Epoch 28/1000, Train Loss: 0.0307, Validation Loss: 0.1308, Train Accuracy: 0.9956, Validation Accuracy: 0.9825
Epoch 29/1000, Train Loss: 0.0299, Validation Loss: 0.1198, Train Accuracy: 0.9956, Validation Accuracy: 0.9825
Epoch 30/1000, Train Loss: 0.0300, Validation Loss: 0.1264, Train Accuracy: 0.9956, Validation Accuracy: 0.9825
