Starting training...
Epoch 1/100, Train Loss: 0.3899, Validation Loss: 0.1296, Train Accuracy: 0.9866, Validation Accuracy: 0.9811
Epoch 2/100, Train Loss: 0.0834, Validation Loss: 0.1071, Train Accuracy: 0.9866, Validation Accuracy: 0.9811
Epoch 3/100, Train Loss: 0.0711, Validation Loss: 0.1039, Train Accuracy: 0.9866, Validation Accuracy: 0.9811
Epoch 4/100, Train Loss: 0.0655, Validation Loss: 0.0861, Train Accuracy: 0.9866, Validation Accuracy: 0.9811
Epoch 5/100, Train Loss: 0.0605, Validation Loss: 0.0830, Train Accuracy: 0.9873, Validation Accuracy: 0.9818
Epoch 6/100, Train Loss: 0.0559, Validation Loss: 0.0758, Train Accuracy: 0.9893, Validation Accuracy: 0.9818
Epoch 7/100, Train Loss: 0.0500, Validation Loss: 0.0740, Train Accuracy: 0.9890, Validation Accuracy: 0.9818
Epoch 8/100, Train Loss: 0.0476, Validation Loss: 0.0595, Train Accuracy: 0.9893, Validation Accuracy: 0.9818
Epoch 9/100, Train Loss: 0.0403, Validation Loss: 0.0490, Train Accuracy: 0.9894, Validation Accuracy: 0.9818
Epoch 10/100, Train Loss: 0.0344, Validation Loss: 0.0488, Train Accuracy: 0.9892, Validation Accuracy: 0.9818
Epoch 11/100, Train Loss: 0.0309, Validation Loss: 0.0384, Train Accuracy: 0.9924, Validation Accuracy: 0.9909
Epoch 12/100, Train Loss: 0.0261, Validation Loss: 0.0348, Train Accuracy: 0.9924, Validation Accuracy: 0.9909
Epoch 13/100, Train Loss: 0.0294, Validation Loss: 0.0330, Train Accuracy: 0.9922, Validation Accuracy: 0.9909
Epoch 14/100, Train Loss: 0.0277, Validation Loss: 0.0291, Train Accuracy: 0.9924, Validation Accuracy: 0.9926
Epoch 15/100, Train Loss: 0.0246, Validation Loss: 0.0256, Train Accuracy: 0.9923, Validation Accuracy: 0.9923
Epoch 16/100, Train Loss: 0.0189, Validation Loss: 0.0227, Train Accuracy: 0.9931, Validation Accuracy: 0.9944
Epoch 17/100, Train Loss: 0.0168, Validation Loss: 0.0203, Train Accuracy: 0.9929, Validation Accuracy: 0.9944
Epoch 18/100, Train Loss: 0.0142, Validation Loss: 0.0182, Train Accuracy: 0.9962, Validation Accuracy: 0.9968
Epoch 19/100, Train Loss: 0.0118, Validation Loss: 0.0222, Train Accuracy: 0.9970, Validation Accuracy: 0.9965
Epoch 20/100, Train Loss: 0.0109, Validation Loss: 0.0137, Train Accuracy: 0.9977, Validation Accuracy: 0.9986
Epoch 21/100, Train Loss: 0.0105, Validation Loss: 0.0152, Train Accuracy: 0.9981, Validation Accuracy: 0.9979
Epoch 22/100, Train Loss: 0.0106, Validation Loss: 0.0128, Train Accuracy: 0.9960, Validation Accuracy: 0.9965
Epoch 23/100, Train Loss: 0.0092, Validation Loss: 0.0107, Train Accuracy: 0.9982, Validation Accuracy: 0.9982
Epoch 24/100, Train Loss: 0.0071, Validation Loss: 0.0104, Train Accuracy: 0.9987, Validation Accuracy: 0.9986
Epoch 25/100, Train Loss: 0.0063, Validation Loss: 0.0103, Train Accuracy: 0.9985, Validation Accuracy: 0.9982
Epoch 26/100, Train Loss: 0.0069, Validation Loss: 0.0090, Train Accuracy: 0.9982, Validation Accuracy: 0.9986
Epoch 27/100, Train Loss: 0.0063, Validation Loss: 0.0100, Train Accuracy: 0.9987, Validation Accuracy: 0.9982
Epoch 28/100, Train Loss: 0.0057, Validation Loss: 0.0095, Train Accuracy: 0.9986, Validation Accuracy: 0.9986
Epoch 29/100, Train Loss: 0.0073, Validation Loss: 0.0095, Train Accuracy: 0.9950, Validation Accuracy: 0.9968
Epoch 30/100, Train Loss: 0.0088, Validation Loss: 0.0081, Train Accuracy: 0.9972, Validation Accuracy: 0.9982
Epoch 31/100, Train Loss: 0.0062, Validation Loss: 0.0094, Train Accuracy: 0.9987, Validation Accuracy: 0.9989
Epoch 32/100, Train Loss: 0.0048, Validation Loss: 0.0068, Train Accuracy: 0.9990, Validation Accuracy: 0.9993
Epoch 33/100, Train Loss: 0.0042, Validation Loss: 0.0067, Train Accuracy: 0.9983, Validation Accuracy: 0.9993
Epoch 34/100, Train Loss: 0.0074, Validation Loss: 0.0099, Train Accuracy: 0.9969, Validation Accuracy: 0.9975
Epoch 35/100, Train Loss: 0.0074, Validation Loss: 0.0105, Train Accuracy: 0.9979, Validation Accuracy: 0.9982
Epoch 36/100, Train Loss: 0.0098, Validation Loss: 0.0133, Train Accuracy: 0.9953, Validation Accuracy: 0.9965
Epoch 37/100, Train Loss: 0.0102, Validation Loss: 0.0212, Train Accuracy: 0.9929, Validation Accuracy: 0.9940
Epoch 38/100, Train Loss: 0.0130, Validation Loss: 0.0124, Train Accuracy: 0.9970, Validation Accuracy: 0.9975
Epoch 39/100, Train Loss: 0.0055, Validation Loss: 0.0076, Train Accuracy: 0.9980, Validation Accuracy: 0.9986
Epoch 40/100, Train Loss: 0.0061, Validation Loss: 0.0080, Train Accuracy: 0.9986, Validation Accuracy: 0.9979
Epoch 41/100, Train Loss: 0.0050, Validation Loss: 0.0059, Train Accuracy: 0.9990, Validation Accuracy: 0.9986
Epoch 42/100, Train Loss: 0.0042, Validation Loss: 0.0063, Train Accuracy: 0.9987, Validation Accuracy: 0.9989
Epoch 43/100, Train Loss: 0.0042, Validation Loss: 0.0061, Train Accuracy: 0.9987, Validation Accuracy: 0.9993
Epoch 44/100, Train Loss: 0.0036, Validation Loss: 0.0061, Train Accuracy: 0.9987, Validation Accuracy: 0.9993
Training completed!
