Starting training...
Epoch 1/100, Train Loss: 0.9502, Validation Loss: 0.5600, Train Accuracy: 0.9873, Validation Accuracy: 0.9900
Epoch 2/100, Train Loss: 0.3342, Validation Loss: 0.1753, Train Accuracy: 0.9873, Validation Accuracy: 0.9900
Epoch 3/100, Train Loss: 0.1095, Validation Loss: 0.0942, Train Accuracy: 0.9873, Validation Accuracy: 0.9900
Epoch 4/100, Train Loss: 0.0810, Validation Loss: 0.0916, Train Accuracy: 0.9873, Validation Accuracy: 0.9900
Epoch 5/100, Train Loss: 0.0812, Validation Loss: 0.0918, Train Accuracy: 0.9873, Validation Accuracy: 0.9900
Epoch 6/100, Train Loss: 0.0801, Validation Loss: 0.0891, Train Accuracy: 0.9873, Validation Accuracy: 0.9900
Epoch 7/100, Train Loss: 0.0768, Validation Loss: 0.0860, Train Accuracy: 0.9873, Validation Accuracy: 0.9900
Epoch 8/100, Train Loss: 0.0739, Validation Loss: 0.0840, Train Accuracy: 0.9873, Validation Accuracy: 0.9900
Epoch 9/100, Train Loss: 0.0729, Validation Loss: 0.0830, Train Accuracy: 0.9873, Validation Accuracy: 0.9900
Epoch 10/100, Train Loss: 0.0721, Validation Loss: 0.0827, Train Accuracy: 0.9873, Validation Accuracy: 0.9900
Epoch 11/100, Train Loss: 0.0717, Validation Loss: 0.0825, Train Accuracy: 0.9873, Validation Accuracy: 0.9900
Epoch 12/100, Train Loss: 0.0711, Validation Loss: 0.0824, Train Accuracy: 0.9873, Validation Accuracy: 0.9900
Epoch 13/100, Train Loss: 0.0707, Validation Loss: 0.0825, Train Accuracy: 0.9873, Validation Accuracy: 0.9900
Epoch 14/100, Train Loss: 0.0702, Validation Loss: 0.0824, Train Accuracy: 0.9873, Validation Accuracy: 0.9900
Epoch 15/100, Train Loss: 0.0698, Validation Loss: 0.0824, Train Accuracy: 0.9873, Validation Accuracy: 0.9900
Epoch 16/100, Train Loss: 0.0696, Validation Loss: 0.0826, Train Accuracy: 0.9873, Validation Accuracy: 0.9900
Epoch 17/100, Train Loss: 0.0692, Validation Loss: 0.0827, Train Accuracy: 0.9873, Validation Accuracy: 0.9900
Epoch 18/100, Train Loss: 0.0688, Validation Loss: 0.0824, Train Accuracy: 0.9873, Validation Accuracy: 0.9900
Epoch 19/100, Train Loss: 0.0685, Validation Loss: 0.0822, Train Accuracy: 0.9873, Validation Accuracy: 0.9900
Epoch 20/100, Train Loss: 0.0683, Validation Loss: 0.0826, Train Accuracy: 0.9873, Validation Accuracy: 0.9900
Epoch 21/100, Train Loss: 0.0680, Validation Loss: 0.0825, Train Accuracy: 0.9873, Validation Accuracy: 0.9900
Epoch 22/100, Train Loss: 0.0678, Validation Loss: 0.0828, Train Accuracy: 0.9873, Validation Accuracy: 0.9900
Epoch 23/100, Train Loss: 0.0675, Validation Loss: 0.0826, Train Accuracy: 0.9873, Validation Accuracy: 0.9900
Epoch 24/100, Train Loss: 0.0671, Validation Loss: 0.0824, Train Accuracy: 0.9873, Validation Accuracy: 0.9900
Epoch 25/100, Train Loss: 0.0668, Validation Loss: 0.0831, Train Accuracy: 0.9873, Validation Accuracy: 0.9900
Epoch 26/100, Train Loss: 0.0664, Validation Loss: 0.0823, Train Accuracy: 0.9873, Validation Accuracy: 0.9900
Epoch 27/100, Train Loss: 0.0662, Validation Loss: 0.0831, Train Accuracy: 0.9873, Validation Accuracy: 0.9900
Epoch 28/100, Train Loss: 0.0659, Validation Loss: 0.0827, Train Accuracy: 0.9873, Validation Accuracy: 0.9900
Epoch 29/100, Train Loss: 0.0656, Validation Loss: 0.0828, Train Accuracy: 0.9873, Validation Accuracy: 0.9900
Epoch 30/100, Train Loss: 0.0658, Validation Loss: 0.0829, Train Accuracy: 0.9873, Validation Accuracy: 0.9900
Epoch 31/100, Train Loss: 0.0653, Validation Loss: 0.0825, Train Accuracy: 0.9873, Validation Accuracy: 0.9900
Epoch 32/100, Train Loss: 0.0649, Validation Loss: 0.0831, Train Accuracy: 0.9873, Validation Accuracy: 0.9900
Epoch 33/100, Train Loss: 0.0651, Validation Loss: 0.0827, Train Accuracy: 0.9873, Validation Accuracy: 0.9900
